vehicle_id,vehicle_type,fuel_type,vehicle_age,fuel_capacity_l,max_payload_kg,available,route_id,origin,destination,distance_km,required_payload_kg,traffic_factor,priority,average_speed_kmph,road_grade,weather_factor,fuel_consumed_l
V019,Semi-Trailer,Diesel,11,450,26000,True,R003,Depot B,Zone 1,295.0,4578.9,1.1,2,63.4,-2.13,1.02,108.65
V031,Light Commercial,Diesel,6,100,3500,True,R016,Central Hub,Industrial Park,21.4,1391.5,1.45,1,28.2,0.83,1.0,5.14
V056,Semi-Trailer,Diesel,6,450,26000,True,R026,Central Hub,Zone 4,115.1,4587.8,1.62,3,46.5,0.03,1.17,54.64
V045,Light Commercial,Diesel,9,100,3500,True,R014,Depot A,Metro Area,54.1,370.6,1.77,2,31.3,-2.39,1.01,11.05
V047,Semi-Trailer,Diesel,6,450,26000,True,R016,Central Hub,Industrial Park,24.9,3732.2,1.54,1,31.5,0.76,1.02,14.15
V033,Truck,Diesel,6,220,8000,True,R015,Central Hub,Zone 3,163.7,4827.1,1.87,2,43.6,1.87,1.2,82.53
V007,Van,Petrol,11,75,1500,True,R028,Central Hub,Zone 4,31.2,257.5,1.64,1,33.0,-0.45,1.04,5.47
V024,Van,Diesel,7,75,1500,True,R002,Hub North,Metro Area,101.9,1257.3,1.68,3,49.2,1.93,1.03,18.42
V060,Light Commercial,Diesel,7,100,3500,True,R027,Depot C,Zone 1,72.1,2609.3,1.13,2,53.0,-1.41,1.0,13.3
V003,Bus,Hybrid,9,280,6000,True,R025,Hub North,Zone 1,67.0,645.0,1.19,2,52.4,-3.21,1.11,15.51
V053,Van,CNG,12,75,1500,True,R025,Hub North,Zone 1,69.9,880.9,1.4,2,38.5,-3.0,1.08,11.14
V042,Bus,Hybrid,4,280,6000,True,R013,Central Hub,Metro Area,195.0,652.3,1.49,2,48.6,-1.81,1.32,49.78
V018,Light Commercial,Hybrid,9,100,3500,True,R016,Central Hub,Industrial Park,22.2,674.9,1.45,1,34.7,-0.03,1.1,3.24
V047,Semi-Trailer,Diesel,6,450,26000,True,R012,Depot A,Zone 2,55.3,24440.3,1.19,2,48.4,2.18,1.2,34.38
V051,Light Commercial,Diesel,8,100,3500,True,R008,Depot B,Metro Area,128.2,1709.6,1.66,2,41.5,-2.68,1.09,27.44
V003,Bus,Hybrid,9,280,6000,True,R027,Depot C,Zone 1,69.9,738.8,1.53,2,38.5,-1.38,1.03,19.5
V007,Van,Petrol,11,75,1500,True,R016,Central Hub,Industrial Park,25.2,1234.2,1.63,1,29.9,0.43,1.2,5.51
V040,Van,CNG,2,75,1500,True,R022,Central Hub,Metro Area,262.6,1319.6,1.39,2,55.0,-2.79,1.28,38.62
V060,Light Commercial,Diesel,7,100,3500,True,R004,Depot C,Zone 3,266.7,1981.4,1.41,3,50.1,2.53,1.05,63.11
V002,Truck,Diesel,11,220,8000,True,R024,Depot C,Zone 2,104.2,5600.4,1.3,1,52.3,-1.97,1.11,38.53
V040,Van,CNG,2,75,1500,True,R020,Central Hub,Port Terminal,199.8,1144.7,1.3,2,56.7,-0.76,1.16,29.85
V009,Semi-Trailer,Diesel,1,450,26000,True,R030,Central Hub,Industrial Park,317.0,18836.2,1.51,2,54.9,2.55,1.05,189.04
V040,Van,CNG,2,75,1500,True,R005,Hub North,Zone 3,171.4,780.5,1.73,1,40.5,-1.24,1.04,27.44
V038,Light Commercial,Diesel,6,100,3500,True,R017,Hub North,Zone 2,143.0,2827.2,1.53,3,55.5,3.98,1.03,39.73
V006,Semi-Trailer,Diesel,8,450,26000,True,R016,Central Hub,Industrial Park,21.6,14254.0,1.47,1,31.8,0.57,1.16,13.47
V041,Bus,Petrol,6,280,6000,True,R017,Hub North,Zone 2,143.0,1923.5,1.38,3,50.1,4.59,1.31,88.82
V054,Light Commercial,Petrol,7,100,3500,True,R002,Hub North,Metro Area,98.1,362.1,1.69,3,30.6,2.16,1.04,29.77
V052,Van,Petrol,2,75,1500,True,R015,Central Hub,Zone 3,165.0,607.2,1.66,2,47.9,2.09,1.24,29.98
V002,Truck,Diesel,11,220,8000,True,R009,Depot A,Industrial Park,89.0,1361.6,1.48,1,34.5,-2.18,1.0,31.28
V015,Van,Diesel,9,75,1500,True,R019,Depot B,Port Terminal,257.9,230.7,1.3,2,58.2,-1.73,1.13,25.97
V015,Van,Diesel,9,75,1500,True,R007,Central Hub,Industrial Park,286.9,748.3,1.26,3,65.7,0.57,1.28,39.49
V028,Van,Diesel,4,75,1500,True,R014,Depot A,Metro Area,53.7,1353.2,1.64,2,30.8,-2.77,1.05,7.78
V009,Semi-Trailer,Diesel,1,450,26000,True,R019,Depot B,Port Terminal,259.1,4931.9,1.44,2,50.4,-1.57,1.07,105.91
V052,Van,Petrol,2,75,1500,True,R002,Hub North,Metro Area,99.0,499.0,1.72,3,24.5,1.57,1.11,20.29
V047,Semi-Trailer,Diesel,6,450,26000,True,R024,Depot C,Zone 2,102.6,20944.7,1.23,1,66.3,-2.44,1.04,47.4
V049,Truck,Diesel,8,220,8000,True,R022,Central Hub,Metro Area,267.2,3532.4,1.0,2,73.2,-2.42,1.09,76.74
V012,Van,Petrol,1,75,1500,True,R002,Hub North,Metro Area,103.0,1117.5,1.43,3,51.0,2.25,1.06,18.82
V001,Semi-Trailer,Diesel,6,450,26000,True,R002,Hub North,Metro Area,98.5,14585.6,1.54,3,36.6,1.94,1.0,64.88
V055,Van,CNG,6,75,1500,True,R026,Central Hub,Zone 4,111.2,920.0,1.85,3,48.8,1.26,1.03,21.49
V018,Light Commercial,Hybrid,9,100,3500,True,R009,Depot A,Industrial Park,89.1,829.4,1.84,1,28.1,-2.8,1.02,14.44
V040,Van,CNG,2,75,1500,True,R026,Central Hub,Zone 4,111.9,599.2,1.8,3,41.1,-0.2,1.14,19.34
V055,Van,CNG,6,75,1500,True,R015,Central Hub,Zone 3,161.9,942.7,1.99,2,37.7,2.09,1.07,37.8
V003,Bus,Hybrid,9,280,6000,True,R011,Central Hub,Port Terminal,312.0,736.5,1.43,1,50.6,0.2,1.0,93.02
V001,Semi-Trailer,Diesel,6,450,26000,True,R009,Depot A,Industrial Park,88.5,6762.0,1.64,1,29.1,-2.63,1.05,45.29
V001,Semi-Trailer,Diesel,6,450,26000,True,R020,Central Hub,Port Terminal,201.8,11141.5,1.57,2,46.3,-0.91,1.0,94.56
V010,Semi-Trailer,Diesel,12,450,26000,True,R004,Depot C,Zone 3,267.7,17508.5,1.26,3,63.1,2.61,1.02,170.53
V004,Van,Diesel,10,75,1500,True,R013,Central Hub,Metro Area,194.0,799.7,1.84,2,40.3,-2.5,1.08,27.92
V050,Light Commercial,Diesel,2,100,3500,True,R011,Central Hub,Port Terminal,309.5,2488.2,1.28,1,64.2,0.34,1.07,61.08
V037,Van,Petrol,6,75,1500,True,R005,Hub North,Zone 3,170.6,1076.7,1.5,1,49.4,-1.61,1.08,27.14
V059,Light Commercial,Diesel,7,100,3500,True,R011,Central Hub,Port Terminal,312.5,442.4,1.03,1,71.7,0.55,1.09,47.01
V049,Truck,Diesel,8,220,8000,True,R016,Central Hub,Industrial Park,24.2,6931.6,1.38,1,41.4,1.44,1.17,11.99
V058,Truck,Diesel,12,220,8000,True,R021,Depot A,Metro Area,278.2,6404.7,1.0,1,75.1,0.4,1.11,107.62
V015,Van,Diesel,9,75,1500,True,R003,Depot B,Zone 1,294.4,495.6,1.21,2,61.4,-2.31,1.01,31.18
V018,Light Commercial,Hybrid,9,100,3500,True,R027,Depot C,Zone 1,68.3,1791.5,1.56,2,32.2,-1.37,1.13,11.42
V051,Light Commercial,Diesel,8,100,3500,True,R027,Depot C,Zone 1,70.1,1266.7,1.21,2,47.1,-1.57,1.02,12.49
V015,Van,Diesel,9,75,1500,True,R021,Depot A,Metro Area,280.9,1306.0,1.38,1,55.6,0.09,1.05,40.36
V004,Van,Diesel,10,75,1500,True,R028,Central Hub,Zone 4,29.3,638.1,1.69,1,34.5,-0.52,1.03,4.7
V041,Bus,Petrol,6,280,6000,True,R013,Central Hub,Metro Area,191.8,2619.9,1.72,2,42.6,-1.82,1.13,89.83
V049,Truck,Diesel,8,220,8000,True,R025,Hub North,Zone 1,66.6,7001.0,1.52,2,37.3,-3.35,1.08,26.88
V059,Light Commercial,Diesel,7,100,3500,True,R022,Central Hub,Metro Area,263.1,2137.1,1.06,2,71.5,-2.73,1.03,43.81
V056,Semi-Trailer,Diesel,6,450,26000,True,R017,Hub North,Zone 2,145.4,5646.9,1.61,3,50.1,4.7,1.0,95.5
V008,Semi-Trailer,Diesel,1,450,26000,True,R006,Depot C,Zone 1,147.8,16435.0,1.89,2,43.5,4.16,1.09,110.86
V047,Semi-Trailer,Diesel,6,450,26000,True,R017,Hub North,Zone 2,141.3,20157.3,1.6,3,43.1,3.82,1.01,104.99
V051,Light Commercial,Diesel,8,100,3500,True,R028,Central Hub,Zone 4,29.5,1355.1,1.53,1,32.9,-0.53,1.1,6.43
V042,Bus,Hybrid,4,280,6000,True,R030,Central Hub,Industrial Park,311.4,3287.7,1.66,2,48.9,2.47,1.21,118.43
V050,Light Commercial,Diesel,2,100,3500,True,R014,Depot A,Metro Area,53.5,2214.9,1.55,2,36.7,-3.2,1.14,10.18
V051,Light Commercial,Diesel,8,100,3500,True,R008,Depot B,Metro Area,131.0,1868.5,1.78,2,47.0,-2.88,1.06,25.52
V027,Truck,Diesel,10,220,8000,True,R023,Depot B,Zone 2,266.3,7594.0,1.0,3,75.4,-0.44,1.02,96.07
V003,Bus,Hybrid,9,280,6000,True,R003,Depot B,Zone 1,297.2,3184.6,1.17,2,70.1,-1.68,1.03,85.32
V028,Van,Diesel,4,75,1500,True,R005,Hub North,Zone 3,172.0,970.3,1.91,1,36.6,-1.38,1.16,25.69
V013,Truck,Hybrid,5,220,8000,True,R017,Hub North,Zone 2,142.7,6196.4,1.36,3,49.2,3.38,1.06,55.94
V007,Van,Petrol,11,75,1500,True,R030,Central Hub,Industrial Park,314.8,324.1,1.58,2,46.4,3.1,1.02,58.51
V008,Semi-Trailer,Diesel,1,450,26000,True,R010,Hub North,Zone 2,193.8,3570.4,1.53,2,53.9,3.54,1.02,100.53
V042,Bus,Hybrid,4,280,6000,True,R014,Depot A,Metro Area,55.3,5562.2,1.78,2,23.8,-2.78,1.06,21.4
V031,Light Commercial,Diesel,6,100,3500,True,R010,Hub North,Zone 2,197.7,2528.5,1.03,2,67.2,3.57,1.09,44.89
V033,Truck,Diesel,6,220,8000,True,R014,Depot A,Metro Area,57.2,3474.3,1.91,2,19.3,-2.44,1.01,27.04
V045,Light Commercial,Diesel,9,100,3500,True,R001,Depot B,Port Terminal,289.7,402.6,1.37,1,57.5,-2.8,1.09,45.97
V033,Truck,Diesel,6,220,8000,True,R018,Hub North,Port Terminal,155.9,1931.5,1.0,1,69.2,2.91,1.09,55.72
V038,Light Commercial,Diesel,6,100,3500,True,R018,Hub North,Port Terminal,159.5,379.0,1.14,1,68.1,3.26,1.03,33.67
V006,Semi-Trailer,Diesel,8,450,26000,True,R010,Hub North,Zone 2,197.4,11361.7,1.07,2,68.6,3.41,1.08,110.09
V052,Van,Petrol,2,75,1500,True,R008,Depot B,Metro Area,127.6,857.4,1.7,2,41.1,-3.09,1.03,18.87
V027,Truck,Diesel,10,220,8000,True,R023,Depot B,Zone 2,266.8,1892.0,1.05,3,67.6,-1.09,1.02,77.11
V010,Semi-Trailer,Diesel,12,450,26000,True,R006,Depot C,Zone 1,147.4,16740.8,1.87,2,41.0,4.78,1.05,126.75
V049,Truck,Diesel,8,220,8000,True,R002,Hub North,Metro Area,103.1,7288.8,1.66,3,42.2,1.29,1.01,51.36
V045,Light Commercial,Diesel,9,100,3500,True,R002,Hub North,Metro Area,101.3,3296.6,1.24,3,60.4,2.01,1.02,25.56
V004,Van,Diesel,10,75,1500,True,R027,Depot C,Zone 1,70.7,1212.3,1.31,2,39.9,-1.88,1.19,10.52
V012,Van,Petrol,1,75,1500,True,R011,Central Hub,Port Terminal,312.8,716.0,1.13,1,69.0,0.61,1.19,44.99
V001,Semi-Trailer,Diesel,6,450,26000,True,R004,Depot C,Zone 3,269.7,14697.7,1.51,3,53.3,2.74,1.0,162.22
V017,Light Commercial,Hybrid,8,100,3500,True,R027,Depot C,Zone 1,71.6,1847.3,1.31,2,38.8,-1.84,1.01,10.51
V006,Semi-Trailer,Diesel,8,450,26000,True,R005,Hub North,Zone 3,174.2,6040.2,1.91,1,35.0,-0.84,1.0,97.61
V043,Truck,Diesel,9,220,8000,True,R011,Central Hub,Port Terminal,312.3,6610.0,1.06,1,72.4,-0.05,1.0,115.69
V032,Truck,Diesel,8,220,8000,True,R001,Depot B,Port Terminal,288.6,5395.4,1.37,1,57.3,-2.19,1.13,98.65
V059,Light Commercial,Diesel,7,100,3500,True,R021,Depot A,Metro Area,281.5,2247.9,1.25,1,59.5,0.82,1.06,56.23
V045,Light Commercial,Diesel,9,100,3500,True,R021,Depot A,Metro Area,279.5,1005.5,1.2,1,61.6,0.4,1.04,51.24
V037,Van,Petrol,6,75,1500,True,R023,Depot B,Zone 2,266.5,345.3,1.37,3,64.6,-1.55,1.11,35.03
V031,Light Commercial,Diesel,6,100,3500,True,R008,Depot B,Metro Area,131.6,2947.3,1.63,2,40.9,-3.25,1.11,27.33
V004,Van,Diesel,10,75,1500,True,R010,Hub North,Zone 2,200.2,378.8,1.03,2,75.1,3.2,1.07,28.67
V005,Light Commercial,CNG,10,100,3500,True,R029,Depot A,Port Terminal,30.8,569.3,1.01,3,53.9,3.96,1.22,7.74
V037,Van,Petrol,6,75,1500,True,R025,Hub North,Zone 1,67.6,947.6,1.66,2,28.7,-2.98,1.05,11.59
V001,Semi-Trailer,Diesel,6,450,26000,True,R002,Hub North,Metro Area,103.0,18166.0,1.6,3,46.1,1.27,1.07,60.97
V003,Bus,Hybrid,9,280,6000,True,R021,Depot A,Metro Area,280.8,1210.1,1.22,1,60.0,-0.22,1.09,71.85
V014,Light Commercial,Diesel,4,100,3500,True,R025,Hub North,Zone 1,68.8,965.4,1.68,2,29.8,-3.39,1.06,12.87
V054,Light Commercial,Petrol,7,100,3500,True,R017,Hub North,Zone 2,142.3,2696.6,1.39,3,57.4,4.16,1.08,44.52
V028,Van,Diesel,4,75,1500,True,R020,Central Hub,Port Terminal,199.4,1335.2,1.01,2,73.1,0.59,1.03,26.2
V043,Truck,Diesel,9,220,8000,True,R001,Depot B,Port Terminal,288.3,4040.1,1.36,1,67.5,-2.75,1.1,93.51
V025,Truck,Diesel,11,220,8000,True,R001,Depot B,Port Terminal,287.3,6185.6,1.53,1,47.3,-2.77,1.0,109.47
V011,Van,Diesel,6,75,1500,True,R002,Hub North,Metro Area,101.0,557.2,1.59,3,52.6,1.33,1.06,14.88
V023,Semi-Trailer,Diesel,7,450,26000,True,R005,Hub North,Zone 3,172.5,18141.5,1.57,1,50.1,-1.2,1.01,88.22
V006,Semi-Trailer,Diesel,8,450,26000,True,R030,Central Hub,Industrial Park,313.2,14914.6,1.82,2,41.6,2.9,1.0,235.9
V047,Semi-Trailer,Diesel,6,450,26000,True,R020,Central Hub,Port Terminal,200.3,21235.0,1.37,2,60.4,-0.56,1.01,104.7
V012,Van,Petrol,1,75,1500,True,R024,Depot C,Zone 2,103.7,1139.3,1.2,1,56.2,-2.42,1.04,13.89
V023,Semi-Trailer,Diesel,7,450,26000,True,R009,Depot A,Industrial Park,90.0,8879.4,1.77,1,29.9,-2.84,1.27,48.38
V059,Light Commercial,Diesel,7,100,3500,True,R029,Depot A,Port Terminal,30.4,794.6,1.0,3,47.1,4.02,1.17,6.69
V036,Van,Diesel,6,75,1500,True,R006,Depot C,Zone 1,148.8,1179.8,1.81,2,39.8,5.51,1.03,35.64
V028,Van,Diesel,4,75,1500,True,R028,Central Hub,Zone 4,30.1,191.8,1.61,1,29.2,-0.29,1.35,4.28
V033,Truck,Diesel,6,220,8000,True,R001,Depot B,Port Terminal,286.4,5417.5,1.66,1,41.3,-2.42,1.02,108.25
V048,Light Commercial,Petrol,9,100,3500,True,R001,Depot B,Port Terminal,289.3,1765.8,1.6,1,40.3,-2.65,1.04,65.47
V016,Van,Petrol,6,75,1500,True,R003,Depot B,Zone 1,294.6,246.0,1.16,2,66.4,-2.2,1.05,32.97
V039,Truck,Diesel,12,220,8000,True,R024,Depot C,Zone 2,105.7,5482.2,1.0,1,74.7,-1.98,1.01,33.85
V053,Van,CNG,12,75,1500,True,R008,Depot B,Metro Area,131.2,765.7,1.65,2,44.3,-2.47,1.03,23.62
V035,Van,Petrol,9,75,1500,True,R014,Depot A,Metro Area,56.1,1246.6,1.65,2,33.4,-2.7,1.08,9.71
V027,Truck,Diesel,10,220,8000,True,R015,Central Hub,Zone 3,164.4,2218.7,2.0,2,39.3,2.29,1.01,81.0
V009,Semi-Trailer,Diesel,1,450,26000,True,R024,Depot C,Zone 2,102.0,2650.8,1.31,1,56.2,-2.26,1.02,37.11
V015,Van,Diesel,9,75,1500,True,R011,Central Hub,Port Terminal,309.9,316.4,1.03,1,85.2,0.82,1.12,37.55
V057,Light Commercial,Diesel,6,100,3500,True,R001,Depot B,Port Terminal,285.7,1152.1,1.48,1,54.6,-2.26,1.09,48.48
V033,Truck,Diesel,6,220,8000,True,R012,Depot A,Zone 2,53.9,5235.3,1.19,2,51.9,1.85,1.04,22.2
V019,Semi-Trailer,Diesel,11,450,26000,True,R009,Depot A,Industrial Park,88.4,10614.4,1.85,1,25.4,-2.9,1.03,54.36
V026,Semi-Trailer,Diesel,7,450,26000,True,R022,Central Hub,Metro Area,260.9,5213.3,1.0,2,76.0,-2.72,1.09,93.82
V035,Van,Petrol,9,75,1500,True,R023,Depot B,Zone 2,265.7,1401.5,1.0,3,70.0,-0.68,1.16,42.12
V033,Truck,Diesel,6,220,8000,True,R003,Depot B,Zone 1,294.0,1535.9,1.09,2,67.8,-1.86,1.12,77.07
V042,Bus,Hybrid,4,280,6000,True,R024,Depot C,Zone 2,101.5,2411.1,1.0,1,72.7,-2.09,1.09,23.44
V016,Van,Petrol,6,75,1500,True,R003,Depot B,Zone 1,293.4,1267.7,1.1,2,79.9,-2.09,1.06,42.72
V039,Truck,Diesel,12,220,8000,True,R019,Depot B,Port Terminal,257.5,5237.8,1.56,2,45.3,-1.33,1.07,112.19
V027,Truck,Diesel,10,220,8000,True,R012,Depot A,Zone 2,57.8,2974.6,1.34,2,36.5,2.05,1.06,25.35
V057,Light Commercial,Diesel,6,100,3500,True,R010,Hub North,Zone 2,198.8,3236.8,1.12,2,61.4,3.02,1.17,47.83
V010,Semi-Trailer,Diesel,12,450,26000,True,R015,Central Hub,Zone 3,163.2,13674.3,1.83,2,43.0,1.71,1.05,114.18
V009,Semi-Trailer,Diesel,1,450,26000,True,R010,Hub North,Zone 2,197.7,2779.2,1.31,2,53.8,3.87,1.04,101.51
V028,Van,Diesel,4,75,1500,True,R024,Depot C,Zone 2,101.8,157.9,1.0,1,78.7,-2.77,1.16,9.11
V031,Light Commercial,Diesel,6,100,3500,True,R030,Central Hub,Industrial Park,312.6,3149.5,1.81,2,34.3,2.49,1.2,98.03
V042,Bus,Hybrid,4,280,6000,True,R025,Hub North,Zone 1,67.1,2034.0,1.56,2,31.5,-3.1,1.01,19.3
V025,Truck,Diesel,11,220,8000,True,R014,Depot A,Metro Area,56.5,6322.0,1.7,2,22.0,-1.66,1.28,30.81
V055,Van,CNG,6,75,1500,True,R016,Central Hub,Industrial Park,22.0,205.5,1.58,1,29.7,0.67,1.2,3.94
V029,Van,Diesel,12,75,1500,True,R014,Depot A,Metro Area,53.4,337.3,1.77,2,27.1,-2.31,1.08,8.33
V008,Semi-Trailer,Diesel,1,450,26000,True,R024,Depot C,Zone 2,101.7,21534.8,1.26,1,57.3,-2.17,1.04,44.71
V008,Semi-Trailer,Diesel,1,450,26000,True,R017,Hub North,Zone 2,143.0,24569.4,1.48,3,48.8,3.99,1.04,102.59
V059,Light Commercial,Diesel,7,100,3500,True,R015,Central Hub,Zone 3,161.0,504.5,1.84,2,44.6,1.86,1.13,38.1
V009,Semi-Trailer,Diesel,1,450,26000,True,R013,Central Hub,Metro Area,192.1,6304.8,1.6,2,55.7,-2.08,1.09,77.85
V057,Light Commercial,Diesel,6,100,3500,True,R012,Depot A,Zone 2,56.5,2500.7,1.01,2,50.9,1.78,1.04,12.32
V017,Light Commercial,Hybrid,8,100,3500,True,R017,Hub North,Zone 2,143.5,1925.3,1.56,3,44.8,3.57,1.02,28.19
V006,Semi-Trailer,Diesel,8,450,26000,True,R021,Depot A,Metro Area,282.9,11571.8,1.12,1,67.5,0.12,1.13,127.29
V019,Semi-Trailer,Diesel,11,450,26000,True,R013,Central Hub,Metro Area,194.1,6897.7,1.81,2,40.0,-1.54,1.03,101.89
V037,Van,Petrol,6,75,1500,True,R025,Hub North,Zone 1,70.5,1355.4,1.61,2,34.6,-3.05,1.09,12.52
V026,Semi-Trailer,Diesel,7,450,26000,True,R025,Hub North,Zone 1,72.5,6407.1,1.41,2,36.7,-2.63,1.06,33.29
V048,Light Commercial,Petrol,9,100,3500,True,R013,Central Hub,Metro Area,193.3,1139.1,1.72,2,37.2,-1.67,1.15,46.19
V037,Van,Petrol,6,75,1500,True,R028,Central Hub,Zone 4,30.2,563.5,1.35,1,41.3,-0.53,1.15,4.46
V025,Truck,Diesel,11,220,8000,True,R006,Depot C,Zone 1,149.2,1742.4,1.52,2,53.2,4.19,1.03,70.24
V039,Truck,Diesel,12,220,8000,True,R028,Central Hub,Zone 4,29.2,4446.4,1.38,1,42.2,-0.7,1.11,11.19
V059,Light Commercial,Diesel,7,100,3500,True,R009,Depot A,Industrial Park,88.7,1365.4,1.7,1,27.3,-3.11,1.02,19.38
V025,Truck,Diesel,11,220,8000,True,R017,Hub North,Zone 2,141.8,4933.4,1.61,3,47.8,4.12,1.01,77.67
V010,Semi-Trailer,Diesel,12,450,26000,True,R009,Depot A,Industrial Park,89.1,10729.7,1.73,1,24.1,-2.46,1.12,52.95
V025,Truck,Diesel,11,220,8000,True,R014,Depot A,Metro Area,54.0,1591.7,1.93,2,25.8,-1.82,1.07,22.91
V051,Light Commercial,Diesel,8,100,3500,True,R011,Central Hub,Port Terminal,310.4,2946.0,1.02,1,74.9,0.72,1.01,64.66
V014,Light Commercial,Diesel,4,100,3500,True,R022,Central Hub,Metro Area,264.7,1866.2,1.04,2,69.3,-3.01,1.02,40.12
V057,Light Commercial,Diesel,6,100,3500,True,R003,Depot B,Zone 1,294.2,1307.5,1.33,2,57.9,-2.24,1.01,47.18
V036,Van,Diesel,6,75,1500,True,R026,Central Hub,Zone 4,109.1,170.9,1.46,3,52.0,0.46,1.03,13.11
V037,Van,Petrol,6,75,1500,True,R028,Central Hub,Zone 4,27.8,912.3,1.4,1,33.9,-0.19,1.09,4.7
V020,Truck,Diesel,4,220,8000,True,R017,Hub North,Zone 2,141.1,6121.0,1.37,3,60.4,4.14,1.09,68.42
V056,Semi-Trailer,Diesel,6,450,26000,True,R017,Hub North,Zone 2,141.5,16966.4,1.5,3,49.0,4.45,1.06,105.38
V003,Bus,Hybrid,9,280,6000,True,R021,Depot A,Metro Area,280.2,4617.4,1.18,1,63.8,0.06,1.06,93.89
V018,Light Commercial,Hybrid,9,100,3500,True,R006,Depot C,Zone 1,148.0,811.1,1.85,2,34.7,4.73,1.2,34.62
V026,Semi-Trailer,Diesel,7,450,26000,True,R023,Depot B,Zone 2,268.1,24074.6,1.21,3,64.1,-1.66,1.13,133.58
V029,Van,Diesel,12,75,1500,True,R007,Central Hub,Industrial Park,288.6,419.4,1.1,3,66.0,1.29,1.11,37.88
V029,Van,Diesel,12,75,1500,True,R021,Depot A,Metro Area,281.2,490.1,1.16,1,68.4,-0.31,1.35,33.3
V009,Semi-Trailer,Diesel,1,450,26000,True,R010,Hub North,Zone 2,198.7,13922.5,1.21,2,56.7,3.82,1.16,110.45
V014,Light Commercial,Diesel,4,100,3500,True,R023,Depot B,Zone 2,266.8,365.5,1.28,3,60.3,-1.13,1.05,37.93
V006,Semi-Trailer,Diesel,8,450,26000,True,R024,Depot C,Zone 2,103.4,12378.1,1.5,1,41.1,-2.32,1.05,51.62
V035,Van,Petrol,9,75,1500,True,R007,Central Hub,Industrial Park,288.9,399.5,1.41,3,55.8,0.55,1.12,46.47
V022,Truck,Diesel,10,220,8000,True,R019,Depot B,Port Terminal,258.6,5893.3,1.32,2,56.2,-1.54,1.28,101.23
V034,Van,Diesel,10,75,1500,True,R015,Central Hub,Zone 3,165.9,1116.1,1.8,2,43.4,1.98,1.02,31.82
V036,Van,Diesel,6,75,1500,True,R009,Depot A,Industrial Park,85.0,935.1,1.74,1,26.4,-2.1,1.05,13.58
V043,Truck,Diesel,9,220,8000,True,R018,Hub North,Port Terminal,157.2,3667.5,1.0,1,71.2,3.34,1.0,62.89
V033,Truck,Diesel,6,220,8000,True,R030,Central Hub,Industrial Park,313.3,2909.6,1.74,2,41.4,3.05,1.06,158.59
V039,Truck,Diesel,12,220,8000,True,R001,Depot B,Port Terminal,290.0,6426.7,1.15,1,66.0,-1.69,1.03,104.43
V036,Van,Diesel,6,75,1500,True,R029,Depot A,Port Terminal,33.2,796.5,1.21,3,43.5,3.94,1.02,5.59
V040,Van,CNG,2,75,1500,True,R026,Central Hub,Zone 4,109.8,783.0,1.68,3,45.9,0.97,1.01,18.72
V037,Van,Petrol,6,75,1500,True,R016,Central Hub,Industrial Park,24.7,294.6,1.54,1,28.6,1.11,1.14,4.62
V019,Semi-Trailer,Diesel,11,450,26000,True,R019,Depot B,Port Terminal,256.2,7426.3,1.69,2,51.7,-1.86,1.06,123.54
V015,Van,Diesel,9,75,1500,True,R012,Depot A,Zone 2,53.5,609.6,1.0,2,51.3,1.99,1.13,7.43
V048,Light Commercial,Petrol,9,100,3500,True,R004,Depot C,Zone 3,267.7,2429.1,1.34,3,53.4,3.17,1.02,81.64
V021,Van,Diesel,10,75,1500,True,R018,Hub North,Port Terminal,157.1,1227.7,1.18,1,65.3,2.77,1.02,24.64
V033,Truck,Diesel,6,220,8000,True,R025,Hub North,Zone 1,66.0,7551.4,1.55,2,33.4,-2.9,1.0,27.31
V012,Van,Petrol,1,75,1500,True,R007,Central Hub,Industrial Park,288.5,695.0,1.06,3,70.2,1.0,1.03,38.71
V026,Semi-Trailer,Diesel,7,450,26000,True,R022,Central Hub,Metro Area,265.1,12615.8,1.3,2,56.4,-2.67,1.18,113.15
V032,Truck,Diesel,8,220,8000,True,R023,Depot B,Zone 2,268.1,6009.2,1.14,3,69.8,-2.2,1.02,85.48
V038,Light Commercial,Diesel,6,100,3500,True,R023,Depot B,Zone 2,265.8,1305.7,1.09,3,75.7,-0.35,1.02,43.92
V032,Truck,Diesel,8,220,8000,True,R011,Central Hub,Port Terminal,311.3,4475.5,1.12,1,58.6,0.39,1.01,105.78
V022,Truck,Diesel,10,220,8000,True,R012,Depot A,Zone 2,55.2,5403.7,1.09,2,50.7,1.59,1.23,23.96
V058,Truck,Diesel,12,220,8000,True,R013,Central Hub,Metro Area,194.7,2406.5,1.51,2,49.7,-2.35,1.02,66.92
V031,Light Commercial,Diesel,6,100,3500,True,R026,Central Hub,Zone 4,107.7,1181.8,1.77,3,43.2,0.41,1.04,23.79
V049,Truck,Diesel,8,220,8000,True,R028,Central Hub,Zone 4,28.6,3222.1,1.38,1,41.6,-0.74,1.08,9.89
V045,Light Commercial,Diesel,9,100,3500,True,R013,Central Hub,Metro Area,192.2,2068.6,1.79,2,31.3,-2.19,1.01,48.01
V034,Van,Diesel,10,75,1500,True,R030,Central Hub,Industrial Park,312.2,494.8,1.75,2,46.2,2.65,1.27,55.06
V054,Light Commercial,Petrol,7,100,3500,True,R018,Hub North,Port Terminal,157.2,969.3,1.3,1,62.7,2.99,1.01,40.62
