vehicle_id,vehicle_type,fuel_type,vehicle_age,fuel_capacity_l,max_payload_kg,available,route_id,origin,destination,distance_km,required_payload_kg,traffic_factor,priority,average_speed_kmph,road_grade,weather_factor,fuel_consumed_l,payload_capacity_ratio,speed_efficiency_deviation,traffic_speed_ratio,grade_distance_work,payload_tonnage,weather_stress_index
V008,Semi-Trailer,Diesel,1,450,26000,True,R011,Central Hub,Port Terminal,312.2,8054.7,1.0,1,76.1,-0.22,1.16,118.71,0.30979615384615383,123.20999999999988,0.01297016861219196,311.51315999999997,8.0547,49.95199999999997
V048,Light Commercial,Petrol,9,100,3500,True,R009,Depot A,Industrial Park,93.2,1758.9,1.7,1,26.4,-2.01,1.02,24.92,0.5025428571428572,1489.96,0.06204379562043796,91.32668,1.7589000000000001,1.8640000000000017
V008,Semi-Trailer,Diesel,1,450,26000,True,R018,Hub North,Port Terminal,157.4,8399.4,1.0,1,79.4,2.43,1.08,70.83,0.32305384615384614,207.36000000000016,0.01243781094527363,161.22482,8.3994,12.592000000000011
V044,Van,CNG,4,75,1500,True,R026,Central Hub,Zone 4,111.8,829.4,1.77,3,36.2,0.62,1.06,22.09,0.5529333333333333,829.4399999999998,0.04758064516129032,112.49315999999999,0.8294,6.7080000000000055
V006,Semi-Trailer,Diesel,8,450,26000,True,R018,Hub North,Port Terminal,158.7,15233.3,1.11,1,65.5,2.54,1.11,89.24,0.5858961538461538,0.25,0.01669172932330827,162.73098000000002,15.2333,17.457000000000015
V030,Van,Diesel,11,75,1500,True,R004,Depot C,Zone 3,270.6,1133.9,1.16,3,64.7,2.6,1.03,43.52,0.7559333333333333,0.08999999999999829,0.01765601217656012,277.6356,1.1339000000000001,8.118000000000007
V040,Van,CNG,2,75,1500,True,R010,Hub North,Zone 2,199.3,744.3,1.21,2,64.1,4.03,1.1,37.13,0.4962,0.8100000000000103,0.01858678955453149,207.33179,0.7443,19.930000000000017
V044,Van,CNG,4,75,1500,True,R021,Depot A,Metro Area,276.4,1153.0,1.46,1,54.0,0.87,1.13,48.29,0.7686666666666667,121.0,0.026545454545454546,278.80467999999996,1.153,35.93199999999997
V026,Semi-Trailer,Diesel,7,450,26000,True,R010,Hub North,Zone 2,198.6,4130.3,1.01,2,80.0,3.41,1.04,99.2,0.1588576923076923,225.0,0.012469135802469136,205.37226,4.1303,7.944000000000007
V056,Semi-Trailer,Diesel,6,450,26000,True,R018,Hub North,Port Terminal,161.5,22961.7,1.0,1,75.3,2.91,1.0,91.14,0.8831423076923077,106.08999999999995,0.013106159895150722,166.19965,22.9617,0.0
V047,Semi-Trailer,Diesel,6,450,26000,True,R021,Depot A,Metro Area,280.5,6699.7,1.38,1,51.5,0.15,1.02,132.35,0.2576807692307692,182.25,0.026285714285714284,280.92075,6.6997,5.610000000000005
V013,Truck,Hybrid,5,220,8000,True,R010,Hub North,Zone 2,196.1,6488.7,1.22,2,60.8,4.19,1.06,74.78,0.8110875,17.640000000000025,0.019741100323624597,204.31659,6.4887,11.76600000000001
V041,Bus,Petrol,6,280,6000,True,R020,Central Hub,Port Terminal,199.3,3122.6,1.37,2,53.4,-1.05,1.01,92.33,0.5204333333333333,134.56000000000003,0.02518382352941177,197.20735000000002,3.1226,1.9930000000000019
V044,Van,CNG,4,75,1500,True,R012,Depot A,Zone 2,53.3,283.5,1.3,2,40.4,2.07,1.16,9.42,0.189,605.1600000000001,0.03140096618357488,54.40330999999999,0.2835,8.527999999999995
V021,Van,Diesel,10,75,1500,True,R005,Hub North,Zone 3,173.9,608.7,1.68,1,40.4,-1.74,1.01,23.93,0.40580000000000005,605.1600000000001,0.04057971014492753,170.87414,0.6087,1.7390000000000017
V045,Light Commercial,Diesel,9,100,3500,True,R012,Depot A,Zone 2,53.8,3082.0,1.07,2,45.9,0.98,1.0,11.89,0.8805714285714286,364.81000000000006,0.02281449893390192,54.327239999999996,3.082,0.0
V054,Light Commercial,Petrol,7,100,3500,True,R014,Depot A,Metro Area,55.1,2833.3,1.69,2,36.0,-2.65,1.04,13.58,0.8095142857142857,841.0,0.045675675675675674,53.63985,2.8333000000000004,2.204000000000002
V050,Light Commercial,Diesel,2,100,3500,True,R001,Depot B,Port Terminal,287.0,2498.9,1.44,1,52.9,-1.64,1.05,51.82,0.7139714285714286,146.41000000000003,0.026716141001855286,282.2932,2.4989,14.350000000000012
V046,Truck,Diesel,4,220,8000,True,R027,Depot C,Zone 1,69.6,3383.0,1.45,2,30.2,-1.87,1.04,25.65,0.422875,1211.0399999999997,0.046474358974358976,68.29848,3.383,2.784000000000002
V039,Truck,Diesel,12,220,8000,True,R016,Central Hub,Industrial Park,24.8,4803.8,1.3,1,37.0,1.26,1.07,10.81,0.600475,784.0,0.034210526315789476,25.112479999999998,4.8038,1.7360000000000015
V017,Light Commercial,Hybrid,8,100,3500,True,R002,Hub North,Metro Area,101.0,1040.6,1.45,3,42.8,2.26,1.35,17.6,0.2973142857142857,492.84000000000015,0.033105022831050226,103.2826,1.0406,35.35000000000001
V048,Light Commercial,Petrol,9,100,3500,True,R027,Depot C,Zone 1,69.6,2277.3,1.05,2,47.6,-1.62,1.26,15.06,0.6506571428571429,302.75999999999993,0.021604938271604937,68.47247999999999,2.2773000000000003,18.096
V022,Truck,Diesel,10,220,8000,True,R026,Central Hub,Zone 4,110.3,2574.4,1.96,3,44.9,0.59,1.05,49.97,0.32180000000000003,404.01000000000005,0.042701525054466234,110.95077,2.5744000000000002,5.515000000000005
V032,Truck,Diesel,8,220,8000,True,R001,Depot B,Port Terminal,285.5,6437.2,1.4,1,48.9,-3.07,1.27,103.41,0.80465,259.21000000000004,0.028056112224448898,276.73515000000003,6.4372,77.08500000000001
V019,Semi-Trailer,Diesel,11,450,26000,True,R005,Hub North,Zone 3,170.2,18169.4,1.75,1,37.0,-1.74,1.07,104.1,0.698823076923077,784.0,0.046052631578947366,167.23852,18.169400000000003,11.91400000000001
V019,Semi-Trailer,Diesel,11,450,26000,True,R011,Central Hub,Port Terminal,311.6,11132.6,1.0,1,72.4,0.87,1.16,160.04,0.42817692307692307,54.76000000000008,0.013623978201634876,314.31092,11.1326,49.85599999999998
V010,Semi-Trailer,Diesel,12,450,26000,True,R016,Central Hub,Industrial Park,24.1,17174.6,1.52,1,36.6,0.96,1.0,15.03,0.6605615384615384,806.56,0.04042553191489361,24.331360000000004,17.174599999999998,0.0
V058,Truck,Diesel,12,220,8000,True,R022,Central Hub,Metro Area,263.3,3010.9,1.23,2,67.8,-2.51,1.04,84.85,0.3763625,7.839999999999984,0.017877906976744188,256.69117,3.0109,10.53200000000001
V009,Semi-Trailer,Diesel,1,450,26000,True,R013,Central Hub,Metro Area,194.6,6039.9,1.73,2,45.2,-1.85,1.33,90.67,0.23230384615384614,392.0399999999999,0.03744588744588744,190.9999,6.039899999999999,64.21800000000002
V006,Semi-Trailer,Diesel,8,450,26000,True,R019,Depot B,Port Terminal,256.9,7797.6,1.45,2,46.4,-0.76,1.09,127.81,0.2999076923076923,345.96000000000004,0.03059071729957806,254.94755999999995,7.7976,23.12100000000002
V057,Light Commercial,Diesel,6,100,3500,True,R001,Depot B,Port Terminal,287.9,1158.3,1.26,1,59.7,-2.55,1.0,46.24,0.33094285714285715,28.08999999999997,0.020757825370675453,280.55854999999997,1.1582999999999999,0.0
V034,Van,Diesel,10,75,1500,True,R020,Central Hub,Port Terminal,197.3,438.9,1.3,2,64.8,0.44,1.05,24.26,0.29259999999999997,0.04000000000000114,0.01975683890577508,198.16812000000002,0.43889999999999996,9.865000000000009
V027,Truck,Diesel,10,220,8000,True,R028,Central Hub,Zone 4,31.5,5412.8,1.49,1,32.3,-0.46,1.02,14.17,0.6766,1069.2900000000002,0.04474474474474475,31.3551,5.4128,0.6300000000000006
V045,Light Commercial,Diesel,9,100,3500,True,R016,Central Hub,Industrial Park,25.7,2550.5,1.41,1,36.0,1.62,1.04,6.55,0.7287142857142858,841.0,0.03810810810810811,26.116339999999997,2.5505,1.028000000000001
V023,Semi-Trailer,Diesel,7,450,26000,True,R014,Depot A,Metro Area,52.4,12702.8,1.89,2,27.4,-3.0,1.06,29.87,0.48856923076923076,1413.7600000000002,0.06654929577464788,50.827999999999996,12.7028,3.144000000000003
V008,Semi-Trailer,Diesel,1,450,26000,True,R009,Depot A,Industrial Park,88.0,24430.2,1.84,1,20.9,-2.45,1.02,58.11,0.939623076923077,1944.8100000000002,0.08401826484018265,85.84400000000001,24.4302,1.7600000000000016
V044,Van,CNG,4,75,1500,True,R029,Depot A,Port Terminal,32.7,1286.1,1.05,3,51.6,3.74,1.01,6.49,0.8573999999999999,179.55999999999997,0.019961977186311788,33.92298000000001,1.2860999999999998,0.32700000000000035
V011,Van,Diesel,6,75,1500,True,R001,Depot B,Port Terminal,286.1,261.0,1.6,1,50.3,-2.32,1.03,32.94,0.174,216.0900000000001,0.03118908382066277,279.46248,0.261,8.583000000000009
V034,Van,Diesel,10,75,1500,True,R009,Depot A,Industrial Park,89.4,737.1,1.69,1,21.5,-2.03,1.06,15.7,0.4914,1892.25,0.07511111111111111,87.58518000000001,0.7371,5.364000000000005
V057,Light Commercial,Diesel,6,100,3500,True,R005,Hub North,Zone 3,173.9,3052.7,1.97,1,32.7,-1.3,1.05,45.58,0.8722,1043.2899999999997,0.05845697329376854,171.6393,3.0526999999999997,8.695000000000007
V057,Light Commercial,Diesel,6,100,3500,True,R026,Central Hub,Zone 4,112.1,1005.3,2.06,3,32.6,1.03,1.1,30.29,0.2872285714285714,1049.76,0.06130952380952381,113.25462999999999,1.0052999999999999,11.21000000000001
V022,Truck,Diesel,10,220,8000,True,R015,Central Hub,Zone 3,164.8,3373.1,1.65,2,48.6,1.53,1.23,75.65,0.4216375,268.96,0.03326612903225806,167.32144000000002,3.3731,37.903999999999996
V047,Semi-Trailer,Diesel,6,450,26000,True,R028,Central Hub,Zone 4,32.6,23527.5,1.59,1,28.5,-0.84,1.03,20.41,0.9049038461538461,1332.25,0.053898305084745766,32.32616,23.5275,0.9780000000000009
V037,Van,Petrol,6,75,1500,True,R020,Central Hub,Port Terminal,201.8,1139.5,1.55,2,50.1,-0.19,1.01,33.88,0.7596666666666667,222.00999999999996,0.030332681017612523,201.41658,1.1395,2.018000000000002
V029,Van,Diesel,12,75,1500,True,R017,Hub North,Zone 2,142.7,1211.2,1.38,3,53.4,4.21,1.04,28.31,0.8074666666666667,134.56000000000003,0.02536764705882353,148.70766999999998,1.2112,5.708000000000005
V009,Semi-Trailer,Diesel,1,450,26000,True,R016,Central Hub,Industrial Park,21.8,22036.6,1.47,1,34.2,0.87,1.2,13.46,0.8475615384615384,948.6399999999999,0.04176136363636363,21.98966,22.0366,4.359999999999999
V023,Semi-Trailer,Diesel,7,450,26000,True,R007,Central Hub,Industrial Park,286.1,6383.0,1.21,3,63.9,0.27,1.03,120.51,0.2455,1.210000000000003,0.018644067796610167,286.87247,6.383,8.583000000000009
V040,Van,CNG,2,75,1500,True,R017,Hub North,Zone 2,144.3,1041.6,1.51,3,50.8,4.71,1.1,31.02,0.6943999999999999,201.64000000000007,0.029150579150579153,151.09653,1.0415999999999999,14.430000000000014
V060,Light Commercial,Diesel,7,100,3500,True,R021,Depot A,Metro Area,277.5,2738.3,1.2,1,62.6,-0.02,1.01,53.78,0.7823714285714286,5.759999999999994,0.018867924528301886,277.4445,2.7383,2.7750000000000026
V001,Semi-Trailer,Diesel,6,450,26000,True,R029,Depot A,Port Terminal,30.4,7605.2,1.1,3,46.8,4.47,1.05,17.28,0.2925076923076923,331.2400000000001,0.023012552301255235,31.758879999999998,7.6052,1.5200000000000014
V044,Van,CNG,4,75,1500,True,R017,Hub North,Zone 2,143.0,205.3,1.66,3,46.2,4.24,1.02,28.98,0.13686666666666666,353.4399999999999,0.03516949152542372,149.0632,0.2053,2.8600000000000025
V051,Light Commercial,Diesel,8,100,3500,True,R029,Depot A,Port Terminal,30.0,880.6,1.0,3,49.2,4.16,1.07,6.17,0.2516,249.6399999999999,0.0199203187250996,31.248,0.8806,2.100000000000002
V058,Truck,Diesel,12,220,8000,True,R029,Depot A,Port Terminal,31.2,5841.5,1.0,3,48.3,4.12,1.0,15.35,0.7301875,278.8900000000001,0.02028397565922921,32.48544,5.8415,0.0
V026,Semi-Trailer,Diesel,7,450,26000,True,R016,Central Hub,Industrial Park,26.4,17943.8,1.66,1,37.6,0.61,1.01,16.96,0.6901461538461539,750.7599999999999,0.043005181347150256,26.56104,17.9438,0.26400000000000023
V008,Semi-Trailer,Diesel,1,450,26000,True,R014,Depot A,Metro Area,54.8,22307.1,1.87,2,24.9,-2.36,1.03,33.47,0.8579653846153845,1608.0100000000002,0.07220077220077221,53.50672,22.3071,1.6440000000000015
V017,Light Commercial,Hybrid,8,100,3500,True,R005,Hub North,Zone 3,171.4,1292.9,1.64,1,51.2,-0.68,1.09,25.2,0.3694,190.4399999999999,0.031417624521072794,170.23448,1.2929000000000002,15.426000000000014
V052,Van,Petrol,2,75,1500,True,R009,Depot A,Industrial Park,90.0,942.7,1.79,1,25.1,-2.42,1.1,16.21,0.6284666666666667,1592.01,0.0685823754789272,87.822,0.9427000000000001,9.000000000000007
V053,Van,CNG,12,75,1500,True,R027,Depot C,Zone 1,70.8,184.2,1.45,2,37.7,-1.25,1.07,10.93,0.12279999999999999,745.2899999999998,0.03746770025839793,69.915,0.18419999999999997,4.956000000000004
V039,Truck,Diesel,12,220,8000,True,R005,Hub North,Zone 3,174.3,7158.6,1.79,1,49.0,-1.17,1.14,82.42,0.8948250000000001,256.0,0.0358,172.26069,7.158600000000001,24.401999999999983
V008,Semi-Trailer,Diesel,1,450,26000,True,R012,Depot A,Zone 2,55.4,14854.3,1.0,2,48.6,2.04,1.07,28.21,0.5713192307692307,268.96,0.020161290322580645,56.530159999999995,14.854299999999999,3.8780000000000032
V008,Semi-Trailer,Diesel,1,450,26000,True,R021,Depot A,Metro Area,279.2,19139.3,1.38,1,51.6,0.2,1.18,140.51,0.7361269230769231,179.55999999999997,0.026235741444866918,279.7584,19.1393,50.25599999999998
V029,Van,Diesel,12,75,1500,True,R008,Depot B,Metro Area,126.3,511.9,1.91,2,37.6,-2.52,1.09,17.69,0.34126666666666666,750.7599999999999,0.04948186528497409,123.11724,0.5119,11.36700000000001
V036,Van,Diesel,6,75,1500,True,R030,Central Hub,Industrial Park,311.4,254.5,1.54,2,48.7,3.23,1.01,47.55,0.16966666666666666,265.6899999999999,0.030985915492957747,321.45822,0.2545,3.1140000000000025
V002,Truck,Diesel,11,220,8000,True,R020,Central Hub,Port Terminal,196.1,1227.2,1.36,2,56.6,-0.74,1.07,62.46,0.1534,70.55999999999997,0.02361111111111111,194.64886,1.2272,13.727000000000011
V042,Bus,Hybrid,4,280,6000,True,R001,Depot B,Port Terminal,288.9,4754.8,1.65,1,45.2,-2.28,1.01,91.12,0.7924666666666667,392.0399999999999,0.03571428571428571,282.31307999999996,4.7548,2.8890000000000025
V033,Truck,Diesel,6,220,8000,True,R008,Depot B,Metro Area,127.0,1833.2,1.67,2,43.3,-2.81,1.1,42.37,0.22915,470.8900000000001,0.03769751693002257,123.4313,1.8332,12.700000000000012
V001,Semi-Trailer,Diesel,6,450,26000,True,R023,Depot B,Zone 2,268.4,20810.4,1.0,3,82.8,-1.18,1.0,123.4,0.8004000000000001,316.8399999999999,0.011933174224343675,265.23287999999997,20.8104,0.0
V006,Semi-Trailer,Diesel,8,450,26000,True,R026,Central Hub,Zone 4,112.0,8462.4,1.82,3,40.5,1.06,1.03,68.12,0.32547692307692305,600.25,0.04385542168674699,113.18719999999999,8.462399999999999,3.360000000000003
V028,Van,Diesel,4,75,1500,True,R028,Central Hub,Zone 4,29.6,840.1,1.32,1,35.3,-0.8,1.13,4.38,0.5600666666666667,882.0900000000001,0.03636363636363637,29.363200000000003,0.8401000000000001,3.847999999999997
V044,Van,CNG,4,75,1500,True,R026,Central Hub,Zone 4,110.7,483.9,1.56,3,51.4,-0.02,1.05,17.03,0.3226,184.96000000000004,0.029770992366412216,110.67786000000001,0.4839,5.5350000000000055
V050,Light Commercial,Diesel,2,100,3500,True,R003,Depot B,Zone 1,295.3,499.0,1.0,2,78.4,-1.34,1.19,44.6,0.14257142857142857,179.56000000000014,0.012594458438287152,291.34298,0.499,56.106999999999985
V026,Semi-Trailer,Diesel,7,450,26000,True,R022,Central Hub,Metro Area,262.9,14584.4,1.28,2,64.3,-3.23,1.04,111.12,0.5609384615384615,0.490000000000004,0.01960183767228178,254.40832999999998,14.5844,10.516000000000009
V018,Light Commercial,Hybrid,9,100,3500,True,R004,Depot C,Zone 3,266.6,1442.2,1.17,3,71.6,2.2,1.01,41.73,0.41205714285714284,43.559999999999924,0.016115702479338842,272.46520000000004,1.4422000000000001,2.6660000000000026
V059,Light Commercial,Diesel,7,100,3500,True,R003,Depot B,Zone 1,296.2,1644.5,1.13,2,67.8,-1.3,1.09,51.13,0.46985714285714286,7.839999999999984,0.016424418604651162,292.3494,1.6445,26.658000000000023
V028,Van,Diesel,4,75,1500,True,R021,Depot A,Metro Area,280.1,917.0,1.34,1,54.9,0.19,1.02,36.77,0.6113333333333333,102.01000000000003,0.023971377459749556,280.63219000000004,0.917,5.602000000000006
V019,Semi-Trailer,Diesel,11,450,26000,True,R015,Central Hub,Zone 3,163.6,9531.9,1.83,2,33.3,1.99,1.0,118.98,0.36661153846153843,1004.8900000000002,0.0533527696793003,166.85564,9.5319,0.0
V027,Truck,Diesel,10,220,8000,True,R020,Central Hub,Port Terminal,199.9,4633.9,1.39,2,50.0,-0.38,1.15,77.9,0.5792375,225.0,0.02725490196078431,199.14038,4.6339,29.98499999999998
V001,Semi-Trailer,Diesel,6,450,26000,True,R026,Central Hub,Zone 4,112.0,17136.8,1.81,3,42.3,-0.01,1.03,64.01,0.6591076923076923,515.2900000000001,0.04180138568129331,111.9888,17.1368,3.360000000000003
V019,Semi-Trailer,Diesel,11,450,26000,True,R003,Depot B,Zone 1,295.0,4578.9,1.1,2,63.4,-2.13,1.02,108.65,0.17611153846153846,2.5600000000000045,0.017080745341614908,288.7165,4.5789,5.900000000000006
V031,Light Commercial,Diesel,6,100,3500,True,R016,Central Hub,Industrial Park,21.4,1391.5,1.45,1,28.2,0.83,1.0,5.14,0.3975714285714286,1354.2399999999998,0.04965753424657534,21.57762,1.3915,0.0
V056,Semi-Trailer,Diesel,6,450,26000,True,R026,Central Hub,Zone 4,115.1,4587.8,1.62,3,46.5,0.03,1.17,54.64,0.17645384615384616,342.25,0.034105263157894736,115.13452999999998,4.5878000000000005,19.56699999999999
V045,Light Commercial,Diesel,9,100,3500,True,R014,Depot A,Metro Area,54.1,370.6,1.77,2,31.3,-2.39,1.01,11.05,0.10588571428571429,1135.6900000000003,0.054798761609907126,52.80701,0.37060000000000004,0.5410000000000005
V047,Semi-Trailer,Diesel,6,450,26000,True,R016,Central Hub,Industrial Park,24.9,3732.2,1.54,1,31.5,0.76,1.02,14.15,0.14354615384615385,1122.25,0.047384615384615386,25.08924,3.7321999999999997,0.4980000000000004
V033,Truck,Diesel,6,220,8000,True,R015,Central Hub,Zone 3,163.7,4827.1,1.87,2,43.6,1.87,1.2,82.53,0.6033875000000001,457.9599999999999,0.04192825112107623,166.76118999999997,4.827100000000001,32.73999999999999
V007,Van,Petrol,11,75,1500,True,R028,Central Hub,Zone 4,31.2,257.5,1.64,1,33.0,-0.45,1.04,5.47,0.17166666666666666,1024.0,0.04823529411764706,31.0596,0.2575,1.248000000000001
V024,Van,Diesel,7,75,1500,True,R002,Hub North,Metro Area,101.9,1257.3,1.68,3,49.2,1.93,1.03,18.42,0.8382,249.6399999999999,0.033466135458167325,103.86667000000001,1.2572999999999999,3.057000000000003
V060,Light Commercial,Diesel,7,100,3500,True,R027,Depot C,Zone 1,72.1,2609.3,1.13,2,53.0,-1.41,1.0,13.3,0.7455142857142858,144.0,0.020925925925925924,71.08339,2.6093,0.0
V003,Bus,Hybrid,9,280,6000,True,R025,Hub North,Zone 1,67.0,645.0,1.19,2,52.4,-3.21,1.11,15.51,0.1075,158.76000000000005,0.022284644194756554,64.8493,0.645,7.370000000000006
V053,Van,CNG,12,75,1500,True,R025,Hub North,Zone 1,69.9,880.9,1.4,2,38.5,-3.0,1.08,11.14,0.5872666666666666,702.25,0.03544303797468354,67.803,0.8809,5.592000000000006
V042,Bus,Hybrid,4,280,6000,True,R013,Central Hub,Metro Area,195.0,652.3,1.49,2,48.6,-1.81,1.32,49.78,0.10871666666666666,268.96,0.03004032258064516,191.4705,0.6523,62.40000000000001
V018,Light Commercial,Hybrid,9,100,3500,True,R016,Central Hub,Industrial Park,22.2,674.9,1.45,1,34.7,-0.03,1.1,3.24,0.19282857142857143,918.0899999999998,0.040616246498599434,22.19334,0.6748999999999999,2.220000000000002
V047,Semi-Trailer,Diesel,6,450,26000,True,R012,Depot A,Zone 2,55.3,24440.3,1.19,2,48.4,2.18,1.2,34.38,0.9400115384615384,275.56000000000006,0.02408906882591093,56.505539999999996,24.4403,11.059999999999997
V051,Light Commercial,Diesel,8,100,3500,True,R008,Depot B,Metro Area,128.2,1709.6,1.66,2,41.5,-2.68,1.09,27.44,0.4884571428571428,552.25,0.039058823529411764,124.76423999999999,1.7096,11.53800000000001
V003,Bus,Hybrid,9,280,6000,True,R027,Depot C,Zone 1,69.9,738.8,1.53,2,38.5,-1.38,1.03,19.5,0.12313333333333333,702.25,0.038734177215189874,68.93538000000001,0.7387999999999999,2.097000000000002
V007,Van,Petrol,11,75,1500,True,R016,Central Hub,Industrial Park,25.2,1234.2,1.63,1,29.9,0.43,1.2,5.51,0.8228,1232.01,0.05275080906148867,25.308359999999997,1.2342,5.039999999999999
V040,Van,CNG,2,75,1500,True,R022,Central Hub,Metro Area,262.6,1319.6,1.39,2,55.0,-2.79,1.28,38.62,0.8797333333333333,100.0,0.02482142857142857,255.27346,1.3195999999999999,73.52800000000002
V060,Light Commercial,Diesel,7,100,3500,True,R004,Depot C,Zone 3,266.7,1981.4,1.41,3,50.1,2.53,1.05,63.11,0.5661142857142858,222.00999999999996,0.027592954990215263,273.44751,1.9814,13.335000000000012
V002,Truck,Diesel,11,220,8000,True,R024,Depot C,Zone 2,104.2,5600.4,1.3,1,52.3,-1.97,1.11,38.53,0.70005,161.29000000000008,0.024390243902439025,102.14726,5.6004,11.46200000000001
V040,Van,CNG,2,75,1500,True,R020,Central Hub,Port Terminal,199.8,1144.7,1.3,2,56.7,-0.76,1.16,29.85,0.7631333333333333,68.88999999999996,0.022530329289428077,198.28152,1.1447,31.967999999999986
V009,Semi-Trailer,Diesel,1,450,26000,True,R030,Central Hub,Industrial Park,317.0,18836.2,1.51,2,54.9,2.55,1.05,189.04,0.7244692307692308,102.01000000000003,0.02701252236135957,325.0835,18.8362,15.850000000000014
V040,Van,CNG,2,75,1500,True,R005,Hub North,Zone 3,171.4,780.5,1.73,1,40.5,-1.24,1.04,27.44,0.5203333333333333,600.25,0.04168674698795181,169.27464,0.7805,6.856000000000006
V038,Light Commercial,Diesel,6,100,3500,True,R017,Hub North,Zone 2,143.0,2827.2,1.53,3,55.5,3.98,1.03,39.73,0.8077714285714285,90.25,0.027079646017699115,148.69140000000002,2.8272,4.290000000000004
V006,Semi-Trailer,Diesel,8,450,26000,True,R016,Central Hub,Industrial Park,21.6,14254.0,1.47,1,31.8,0.57,1.16,13.47,0.5482307692307692,1102.2400000000002,0.04481707317073171,21.72312,14.254,3.4559999999999986
V041,Bus,Petrol,6,280,6000,True,R017,Hub North,Zone 2,143.0,1923.5,1.38,3,50.1,4.59,1.31,88.82,0.32058333333333333,222.00999999999996,0.027005870841487277,149.5637,1.9235,44.330000000000005
V054,Light Commercial,Petrol,7,100,3500,True,R002,Hub North,Metro Area,98.1,362.1,1.69,3,30.6,2.16,1.04,29.77,0.10345714285714286,1183.36,0.05348101265822784,100.21896,0.36210000000000003,3.924000000000003
V052,Van,Petrol,2,75,1500,True,R015,Central Hub,Zone 3,165.0,607.2,1.66,2,47.9,2.09,1.24,29.98,0.40480000000000005,292.41,0.03394683026584867,168.4485,0.6072000000000001,39.6
V002,Truck,Diesel,11,220,8000,True,R009,Depot A,Industrial Park,89.0,1361.6,1.48,1,34.5,-2.18,1.0,31.28,0.1702,930.25,0.041690140845070424,87.0598,1.3616,0.0
V015,Van,Diesel,9,75,1500,True,R019,Depot B,Port Terminal,257.9,230.7,1.3,2,58.2,-1.73,1.13,25.97,0.1538,46.23999999999996,0.02195945945945946,253.43832999999998,0.2307,33.52699999999997
